,tag,제 48 기,제 47 기,제 46 기
2,매출총이익,1369747068,"(53,397,956)",7327241522
4,영업이익(손실),"(5,607,320,231)","(6,727,170,261)",1773652029
10,법인세비용차감전순이익(손실),"(4,864,903,628)","(3,998,939,901)",2392349926
12,당기순이익(손실),"(3,325,235,051)","(3,212,005,328)",1764131630
16,지분법이익잉여금변동,"(114,139,635)","(51,226,932)","(43,538,419)"
17,기타포괄손익-공정가치 측정 지분상품평가이익,0,"(249,982,590)",465653370
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,325,235,051)","(3,212,005,328)",1764131630
23,비지배지분에 귀속되는 당기순이익(손실),0,0,0
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),(495),(478),247
29,희석주당이익(손실) (단위 : 원),(495),(478),247
