,tag,제 71 기,제 70 기,제 69 기
2,매출총이익,27405321011,29231218214,26237788478
4,영업이익(손실),61880701,1053737072,1747504778
5,기타영업이익,531745055,287042868,1367728885
7,금융이익,671297642,566845515,478915388
9,법인세비용차감전순이익(손실),"(1,472,123,228)",289832552,1144003136
11,당기순이익(손실),"(2,828,783,632)","(908,719,386)",1716779495
12,당기순이익(손실)의 귀속,,,
13,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(2,828,783,632)","(908,719,386)",1716779495
20,당기총포괄이익(손실),"(2,439,703,782)","(2,876,306,428)",1042785400
23,주당이익,,,
24,보통주 기본주당이익(손실) (단위 : 원),(20),(7),14
25,보통주 희석주당이익(손실) (단위 : 원),(20),(7),14
26,구형우선주 기본주당이익(손실) (단위 : 원),(20),(2),19
27,구형우선주 희석주당이익(손실) (단위 : 원),(20),(2),19
