,tag,제 37 기,제 36 기,제 35 기
10,영업이익,145242618665,144268811828,153148431943
15,법인세비용차감전 계속영업이익,107785938003,146710307059,96323602242
17,계속영업이익(손실),69015234806,101055237965,51038426431
18,중단영업이익(손실),0,0,1889807725
19,당기순이익(손실),69015234806,101055237965,52928234156
31,당기순이익(손실)의 귀속,,,
32,지배기업의 소유주에게 귀속되는 당기순이익(손실),36727373527,58164226681,16908329914
33,비지배지분에 귀속되는 당기순이익(손실),32287861279,42891011284,36019904242
37,주당이익,,,
38,기본주당이익(손실) (단위 : 원),1012,1548,477
39,계속영업기본주당이익(손실) (단위 : 원),1012,1548,399
40,중단영업기본주당이익(손실) (단위 : 원),0,0,78
41,희석주당이익(손실) (단위 : 원),1012,1548,477
42,계속영업희석주당이익(손실) (단위 : 원),1012,1548,399
43,중단영업희석주당이익(손실) (단위 : 원),0,0,78
