,tag,제 27 기,제 26 기,제 25 기
2,매출총이익,100797615457.0,75428116181,36917154684
4,영업이익(손실),46041896346.0,27681571470,3855510663
5,기타이익,11396611631.0,5315766440,4732033094
10,법인세비용차감전순이익(손실),45082747593.0,26852883934,3971309101
12,당기순이익(손실),35694788945.0,21756914883,2969794771
16,지분법이익잉여금의 변동(세후기타포괄손익),69874815.0,"(12,674,915)",39803995
20,당기순이익(손실)의 귀속,,,
21,지배기업의 소유주에게 귀속되는 당기순이익(손실),35666741824.0,21732786719,2993437888
22,비지배지분에 귀속되는 당기순이익(손실),28047121.0,24128164,"(23,643,117)"
26,주당이익,,,
27,기본주당이익(손실) (단위 : 원),939.0,572,79
