,tag,제 58 기,제 57 기,제 56 기
2,매출총이익,59963983000,51803978000,42199880000
4,영업이익(손실),19097970000,18378267000,12456630000
5,기타이익,2744276000,2922404000,9939162000
9,관계기업및공동기업투자관련이익(손실),38304418000,9260795000,22098093000
10,법인세비용차감전순이익(손실),57651446000,29298390000,42836777000
12,계속영업이익(손실),48952154000,23608616000,56649525000
13,중단영업이익(손실),0,0,16002323000
14,당기순이익(손실),48952154000,23608616000,72651848000
18,지분법이익잉여금변동,2016265000,"(521,740,000)","(322,886,000)"
25,당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),48052715000,21591463000,71202010000
27,비지배지분에 귀속되는 당기순이익(손실),899439000,2017153000,1449838000
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),,,
33,계속영업기본주당이익(손실) (단위 : 원),1144,514,1312
34,계속영업과중단영업기본주당이익(손실) (단위 : 원),1144,514,1695
35,희석주당이익(손실) (단위 : 원),,,
36,계속영업희석주당이익(손실) (단위 : 원),1144,514,1312
37,계속영업과중단영업희석주당이익(손실) (단위 : 원),1144,514,1695
