,tag,제 24 기,제 23 기,제 22 기
2,매출총이익,2261506958,"(10,140,230,636)",53299818901
4,영업이익(손실),"(29,534,217,363)","(39,778,154,646)",20020539457
10,법인세비용차감전순이익(손실),"(38,668,626,357)","(50,414,324,547)",8724703704
12,계속영업이익(손실),"(40,272,392,255)","(39,738,223,201)",6048165320
13,당기순이익(손실),"(40,272,392,255)","(39,738,223,201)",6048165320
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(40,272,392,255)","(39,738,223,201)",6048165320
16,비지배지분에 귀속되는 당기순이익(손실),,,
17,주당이익,,,
18,기본주당이익(손실) (단위 : 원),(647),(778),184
19,희석주당이익(손실) (단위 : 원),(647),(778),184
