,tag,제 49 기,제 48 기,제 47 기
2,매출총이익,1288800947,906141073,128521359
4,영업이익(손실),976672782,625984935,"(86,145,075)"
10,법인세비용차감전계속사업순이익(손실),1001629603,611952710,"(350,121,277)"
11,계속영업법인세비용(이익),110008045,"(40,174,703)","(98,989,688)"
12,계속영업이익(손실),891621558,652127413,"(251,131,589)"
13,중단영업이익(손실),"(13,865,213)","(51,580)","(32,458)"
14,당기순이익(손실),877756345,652075833,"(251,164,047)"
15,당기순이익(손실)의 귀속,,,
19,계속영업과 중단영업 기본및희석주당순이익(손실) (단위 : 원),36941,27387,"(10,381)"
20,계속영업 기본및희석주당순이익(손실) (단위 : 원),37395,37389,"(10,380)"
