,tag,제 47 기,제 46 기,제 45 기
2,매출총이익,3858101004,11304561794,10207180735
4,영업이익(손실) (주6),"(4,095,859,475)",5160637787,3875105145
5,기타이익 (주29),313529418,479069765,128113909
9,법인세비용차감전순이익(손실),"(5,820,404,313)",5484902664,4483785586
11,당기순이익(손실) (주6),"(4,733,469,365)",4087463832,3460528542
12,당기순이익(손실)의 귀속,,,
13,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,734,373,622)",4087642230,3460528542
14,비지배지분에 귀속되는 당기순이익(손실),904257,"(178,398)",0
24,주당이익 (주34),,,
25,기본주당이익(손실) (단위 : 원),(148),133,111
26,희석주당이익(손실) (단위 : 원),(148),133,111
