,tag,제 43 기,제 42 기,제 41 기
2,매출총이익,287282769632,252560572121,197323197308
4,영업이익(손실),147870643696,148855095605,107346577794
7,기타이익,14045914743,75946932582,10878199692
9,법인세비용차감전순이익(손실),141266703137,211866969132,102852970997
11,계속영업이익(손실),121671347027,167931555873,87965987992
12,중단영업이익(손실),5079071633,14491560434,"(11,147,668,833)"
13,당기순이익(손실),126750418660,182423116307,76818319159
22,당기순이익(손실)의 귀속,,,
23,지배기업의 소유주에게 귀속되는 당기순이익(손실),124269748260,182552937025,76947194761
24,비지배지분에 귀속되는 당기순이익(손실),2480670400,"(129,820,718)","(128,875,602)"
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),14826,20907,8773
30,계속영업기본주당이익(손실) (단위 : 원),14220,19247,10044
31,중단영업기본주당이익(손실) (단위 : 원),606,1660,"(1,271)"
