,tag,제 43 기,제 42 기,제 41 기
2,매출총이익,37279053891,30576654193,19405073094
4,영업이익(손실),11894433807,8369873909,1461580784
9,지분법이익,163797728,18044465,8324470482
10,법인세비용차감전순이익(손실),14528662739,"(7,743,562,388)",41450883870
12,계속영업이익(손실),11784761014,"(5,740,176,764)",34311960692
13,중단영업이익(손실),0,"(424,621,641)","(413,791,489)"
14,당기순이익(손실),11784761014,"(6,164,798,405)",33898169203
21,당기순이익(손실)의 귀속,,,
27,주당이익,,,
28,계속영업기본주당이익(손실) (단위 : 원),478,(378),1732
29,계속영업희석주당이익(손실) (단위 : 원),478,(378),1732
30,중단영업기본주당이익(손실) (단위 : 원),0,(18),(13)
31,중단영업희석주당이익(손실) (단위 : 원),0,(18),(13)
