,tag,제 67 기,제 66 기,제 65 기
2,매출총이익,118571238213,103756936790,102784443840
4,영업이익,5712710660,1419136499,2011566911
5,기타이익,263022574,1436741740,1201500438
10,법인세비용차감전순이익(손실),"(14,000,473,825)","(1,766,356,623)","(50,687,578,072)"
12,계속영업이익(손실),"(7,785,314,837)","(3,046,945,382)","(51,942,100,004)"
13,중단영업이익(손실),"(384,310,720)","(163,534,738)","(346,613,961)"
14,당기순이익(손실),"(8,169,625,557)","(3,210,480,120)","(52,288,713,965)"
17,해외사업환산이익,"(47,408,497)",453238524,127449723
22,관계기업투자의 이익잉여금변동에 대한 지분,"(13,861,073)","(236,067,540)","(170,198,091)"
24,당기순이익(손실)의 귀속,,,
30,지배기업 소유주 지분에대한 주당이익(손실),,,
31,계속영업기본주당이익(손실) (단위 : 원),(257),(108),"(3,168)"
32,중단영업기본주당이익(손실) (단위 : 원),(13),(6),(21)
33,계속영업희석주당이익(손실) (단위 : 원),(257),(108),"(3,168)"
34,중단영업희석주당이익(손실) (단위 : 원),(13),(6),(21)
