,tag,제 56 기,제 55 기,제 54 기
2,매출총이익,4150206662366,2627818346012,2492045368610
5,영업이익(손실),489830602915,216401073913,156248961998
13,법인세비용차감전순이익(손실),499860555981,69499112210,"(290,060,561,305)"
15,당기순이익(손실),336571001704,150433761012,"(238,878,978,680)"
16,기타포괄이익(손실),26241300053,346499870056,"(75,943,505,580)"
25,총포괄이익(손실),362812301757,496933631068,"(314,822,484,260)"
26,당기순이익(손실)의 귀속,,,
29,총포괄이익(손실)의 귀속,,,
32,주당이익(손실),,,
33,보통주 기본주당이익(손실) (단위 : 원),2387,4315,"(2,775)"
34,우선주 기본주당이익(손실) (단위 : 원),2437,4365,"(2,725)"
35,보통주 희석주당이익(손실) (단위 : 원),2387,4315,"(2,775)"
36,우선주 희석주당이익(손실) (단위 : 원),2437,4365,"(2,725)"
