,tag,제 49 기,제 48 기,제 47 기
2,Ⅲ.매출총이익,16763556699,13633147073,17386626640
4,Ⅴ.영업이익(손실),"(7,401,035,956)","(8,431,253,759)",348221278
5,Ⅵ.기타이익,6394988271,2478483995,2788666518
9,Ⅹ.법인세비용차감전순이익(손실),"(8,982,446,378)","(8,561,150,021)","(1,699,982,981)"
11,XⅡ.당기순이익(손실),"(9,621,844,517)","(7,003,647,550)","(2,183,149,795)"
19,XV.당기순이익(손실)의 귀속,,,
20,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(9,632,364,334)","(7,005,538,442)","(2,174,657,640)"
21,(2)비지배지분에 귀속되는 당기순이익(손실),10519817,1890892,"(8,492,155)"
25,XVII.주당이익,,,
26,(1)기본주당이익(손실) (단위 : 원),(236),(172),(53)
27,(2)희석주당이익(손실) (단위 : 원),(236),(172),(53)
