,tag,제 45 기,제 44 기,제 43 기
8,매출총이익 (주26),7192330389,6157112455,4803444802
35,영업이익(손실),744304211,"(34,184,360)","(1,721,060,854)"
38,유형자산처분이익,24113032,598560406,51734320
39,무형자산처분이익,0,0,16436000
40,투자부동산처분이익,0,702317178,145158203
41,잡이익 (주23),123213515,567059524,120453070
50,금융상품평가이익 (주9),0,119437548,30532460
51,금융상품처분이익,0,1109706,0
53,외화환산이익,70317790,75358035,151911724
61,지분법이익(손실),"(17,438,773)",15647814,"(119,241,958)"
62,법인세비용차감전순이익(손실),"(7,028,274,066)",2013507616,"(1,075,581,903)"
64,당기순이익(손실),"(7,425,221,847)",1211761877,"(1,001,070,218)"
65,당기순이익(손실)의 귀속,,,
