,tag,제 16 기,제 15 기,제 14 기
2,매출총이익,399958810701,344178634430,307277955752
6,영업이익(손실) (주6),103257348706,68728818585,37328838793
8,지분법투자이익 (주13),0,1438723604,1266621375
12,외화환산이익(금융수익),3561125688,2184038183,2280489377
13,파생상품평가이익 (주35),1521306280,0,124113600
14,파생상품거래이익,0,0,186083000
15,매출채권매각이익,0,0,574592943
16,금융보증이익,1217872969,95046345,428454849
19,비지배지분부채평가이익,0,96078941,79295693
40,법인세비용차감전순이익(손실),70994753228,32487610886,23597901289
42,당기순이익(손실),46482142077,4434634082,3385179568
43,당기순이익(손실)의 귀속,,,
44,지배기업의 소유주에게 귀속되는 당기순이익(손실),22152012177,"(2,778,279,853)",9063718968
45,비지배지분에 귀속되는 당기순이익(손실),24330129900,7212913935,"(5,678,539,400)"
50,지분법이익잉여금변동 (주13),,109446740,
58,주당이익 (주32),,,
59,계속영업주당순이익(손실) (단위 : 원),322,(41),133
