,tag,제 36 기,제 35 기,제 34 기
2,매출총이익,2960240152069,2878171877689,2928237188439
4,영업이익(손실),1267649967727,1338383479632,1473182689030
5,기타이익,299644222335,188398441771,289353115347
10,순화폐성자산에 대한 이익(손실),19611193333,0,0
11,법인세비용차감전순이익(손실),1429519571832,1439553489358,1604861873371
13,계속영업이익(손실),1013917582741,1024112544889,1166368936606
14,중단영업이익(손실),"(8,590,419,276)","(52,353,800,233)",5274162504
15,당기순이익(손실),1005327163465,971758744656,1171643099110
25,당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),1015784832173,977258704832,1171734472593
27,계속영업이익(손실),1024375251449,1029612505065,1166460310089
28,중단영업이익(손실),"(8,590,419,276)","(52,353,800,233)",5274162504
29,비지배지분에 귀속되는 당기순이익(손실),"(10,457,668,708)","(5,499,960,176)","(91,373,483)"
30,계속영업이익(손실),"(10,457,668,708)","(5,499,960,176)","(91,373,483)"
31,중단영업이익(손실),0,0,0
34,계속영업이익(손실),1099831343408,1117671825278,1118989368578
35,중단영업이익(손실),"(10,118,430,449)","(51,789,398,852)",3425286920
37,계속영업이익(손실),"(7,140,319,409)","(4,644,563,229)","(648,182,217)"
38,중단영업이익(손실),0,0,0
39,주당이익,,,
40,기본및희석주당이익(손실) (단위 : 원),8489,7898,9320
41,계속영업 기본및희석주당이익 (단위 : 원),8561,8321,9278
42,중단영업 기본및희석주당이익 (단위 : 원),(72),(423),42
