,tag,제 68 기,제 67 기,제 66 기
2,매출총이익(손실),54508713533,"(20,455,991,080)",26069760238
4,영업이익(손실),"(965,285,127)","(73,285,371,359)","(20,831,644,526)"
10,법인세비용차감전순이익(손실),9997683949,"(35,114,769,738)","(17,206,331,886)"
12,당기순이익(손실),4575114372,"(23,735,748,807)","(11,427,243,423)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),4190418666,"(22,065,695,563)","(11,674,563,869)"
15,비지배지분에 귀속되는 당기순이익(손실),384695706,"(1,670,053,244)",247320446
24,지분법이익잉여금(세후기타포괄손익),0,0,38959115
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),46,(281),(117)
31,희석주당이익(손실) (단위 : 원),45,(281),(117)
