,tag,제 38 기,제 37 기,제 36 기
2,매출총이익(손실),"(291,229,636,815)",151310654678,243218141337
4,영업이익(손실),"(403,893,693,760)",39686157248,132852566267
7,기타이익(손실),194438763361,"(9,778,018,754)","(13,938,301,088)"
11,법인세비용차감전순이익(손실),"(257,878,151,428)",29121871608,22032573545
13,계속영업이익(손실),"(183,978,919,360)",21459011218,27936391300
14,당기순이익(손실),"(183,978,919,360)",21459011218,27936391300
22,총포괄이익(손실),"(146,444,273,156)",35881839078,26085102206
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 순이익(손실),"(183,875,394,305)",21459011218,27936391300
25,비지배지분에 귀속되는 순이익(손실),"(103,525,055)",0,0
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),"(16,347)",1399,2279
