,tag,제 59 기,제 58 기,제 57 기
2,매출총이익,26453069369,28495479464.0,19119433129
4,영업이익(손실),2539944499,6945078322.0,"(1,397,825,101)"
5,기타이익,4967028315,11658736956.0,6963212109
9,지분법이익(손실),2230430345,591206052.0,77124574
10,법인세비용차감전순이익(손실),3980129527,8838344737.0,"(2,698,619,035)"
12,당기순이익(손실),3167370621,6870991131.0,"(10,129,886,675)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),3192232437,6856371382.0,"(9,958,516,277)"
15,비지배지분에 귀속되는 당기순이익(손실),"(24,861,816)",14619749.0,"(171,370,398)"
16,주당이익,,,
17,기본주당이익(손실) (단위 : 원),102,219.0,(327)
18,희석주당이익(손실) (단위 : 원),102,219.0,(327)
