,tag,제 20 기,제 19 기,제 18 기
2,매출총이익,3142419490,8989390172,1188498016
4,영업이익(손실),"(13,174,840,671)","(1,916,356,326)","(8,333,208,991)"
5,기타이익,5700560754,4296989085,3408827666
10,법인세비용차감전순이익(손실),"(36,257,081,136)","(19,531,133,459)","(14,091,243,788)"
12,당기순이익(손실),"(36,257,081,136)","(19,549,396,989)","(14,091,243,788)"
20,당기순이익(손실)의 귀속,,,
21,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(36,294,743,143)","(19,549,396,989)","(14,091,243,788)"
22,비지배지분에 귀속되는 당기순이익(손실),37662007,,
26,주당이익,,,
27,기본주당이익(손실) (단위 : 원),(640),(402),(362)
28,희석주당이익(손실) (단위 : 원),(640),(402),(362)
