,tag,제 80 기,제 79 기,제 78 기
5,영업이익(손실),"(98,410,983,144)","(82,843,702,401)","(9,214,716,010)"
11,법인세비용차감전순이익(손실),"(172,950,439,727)","(176,529,334,040)","(28,407,851,992)"
13,계속영업이익(손실),"(194,503,503,708)","(134,695,952,279)","(31,271,398,454)"
14,당기순이익,"(194,503,503,708)","(134,695,952,279)","(31,271,398,454)"
22,당기순이익(손실)의 귀속,,,
23,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(102,352,671,654)","(70,890,620,540)","(19,185,370,393)"
24,비지배지분에 귀속되는 당기순이익(손실),"(92,150,832,054)","(63,805,331,739)","(12,086,028,061)"
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),"(9,064)","(6,278)","(1,699)"
30,희석주당이익(손실) (단위 : 원),"(9,555)","(6,278)","(1,699)"
