,tag,제 57 기,제 56 기,제 55 기
2,매출총이익,5269269225,5433295631,5017207130
4,영업이익(손실),1685945860,1774546138,1213464192
7,지분법이익,"(270,254,217)",53302923,
8,기타이익,64281623,325093650,100288260
10,법인세비용차감전순이익(손실),3839738392,5535285462,6863159829
12,계속사업이익(손실),5054301374,4447589355,5309129817
13,중단사업이익(손실),"(17,489,004)",55948938,528737122
14,당기순이익(손실),5036812370,4503538293,5837866939
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),5036812370,4503538293,5837866939
17,비지배지분에 귀속되는 당기순이익(손실),,,
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),144,130,169
27,희석주당이익(손실) (단위 : 원),144,130,169
