,tag,제 28 기,제 27 기,제 26 기
2,매출총이익,183483474682,161807149715,143520184849
4,영업이익(손실),26987237453,22930036754,19977448622
5,기타이익,790705384,999156681,828421066
9,관계기업투자평가이익,1023743171,0,0
10,법인세비용차감전순이익(손실),16542117754,50302853470,21479729001
12,당기순이익(손실),14174781497,42037337329,18478341256
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),14169765434,42162431416,18566752312
21,비지배지분에 귀속되는 당기순이익(손실),5016063,"(125,094,087)","(88,411,056)"
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),1631,4854,2138
27,희석주당이익(손실) (단위 : 원),1631,4854,2138
