,tag,제 58 기,제 57 기,제 56 기
8,매출총이익,34763392055,37030569852.0,30032711936.0
11,영업이익(손실),10458300238,13042805671.0,3157339788.0
12,기타이익,368560853,32203914287.0,17493861590.0
16,지분법이익,424445833,252380611.0,140734174.0
17,법인세비용차감전순이익(손실),10363000969,20289853372.0,17383290607.0
19,당기순이익(손실),8463560875,13449679792.0,12431335933.0
24,당기순이익(손실)의 귀속,,,
25,지배기업의 소유주에게 귀속되는 당기순이익(손실),8230366888,13604577637.0,12861625309.0
26,비지배지분에 귀속되는 당기순이익(손실),,,
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),901,1418.0,1302.0
32,희석주당이익(손실) (단위 : 원),901,1418.0,1302.0
