,tag,제 18 기,제 17 기,제 16 기
6,매출총이익,"(968,633,673)","(12,392,869,620)","(12,056,669,811)"
8,영업이익(손실),"(11,216,972,073)","(22,023,394,046)","(22,122,997,232)"
9,기타이익 (주31),2552545343,1875981982,3040723792
13,법인세비용차감전순이익(손실),"(15,764,824,874)","(30,517,796,428)","(19,706,123,755)"
15,계속영업이익(손실),"(12,794,473,042)","(23,943,626,892)","(16,411,366,984)"
16,중단영업이익(손실),,,
17,당기순이익(손실),"(12,794,473,042)","(23,943,626,892)","(16,411,366,984)"
18,당기순이익(손실)의 귀속,,,
19,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(12,780,567,056)","(23,925,693,645)","(16,385,108,229)"
20,비지배지분에 귀속되는 당기순이익(손실) (주13),"(13,905,986)","(17,933,247)","(26,258,755)"
21,주당이익 (주29),,,
22,기본(희석)주당이익(손실) (단위 : 원),"(4,899)","(9,142)","(6,230)"
23,기본(희석)주당이익(손실)-계속영업 (단위 : 원),"(4,899)","(9,142)","(6,230)"
