,tag,제 52 기,제 51 기,제 50 기
2,매출총이익,9345505670,9340860177,7600375577
29,영업이익(손실),"(9,502,488,683)","(7,481,389,770)","(6,410,732,429)"
30,기타이익,2736774137,498605837,195496250
32,"외화환산이익 (주4,5)",3479051,10470195,1196223
34,유형자산처분이익,34571996,,428
35,사용권자산처분이익,5678714,,
38,당기손익-공정가치측정금융자산처분이익,,,7899176
39,잡이익,213378222,230212544,58778541
54,"외화환산이익(금융수익) (주4,5)",42402,89612032,13370914
64,법인세비용차감전순이익(손실),"(8,904,827,977)","(30,014,354,226)","(18,869,661,732)"
66,계속영업이익(손실),"(8,904,827,977)","(30,014,354,226)","(18,869,661,732)"
67,중단영업이익(손실) (주28),2091242639,"(2,016,400,725)",
69,당기순이익(손실),"(6,813,585,338)","(32,030,754,951)","(18,869,661,732)"
78,당기순이익(손실)의 귀속,,,
84,주당이익 (주26),,,
85,계속영업기본주당이익(손실) (단위 : 원),(142),(486),(308)
86,중단영업기본주당이익(손실) (단위 : 원),33,(33),
