,tag,제 23 기,제 22 기,제 21 기
2,매출총이익,351402461007,78134278488,23260010237
4,영업이익(손실),266321029961,44252213145,1470005055
9,법인세비용차감전순이익(손실),340535961422,"(125,638,907,554)","(17,881,023,311)"
11,당기순이익,271012385909,"(112,263,172,018)","(15,018,130,143)"
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),269973164005,"(113,092,847,715)","(15,207,394,190)"
21,비지배지분에 귀속되는 당기순이익(손실),1039221904,829675697,189264047
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),8269,"(4,198)",(687)
27,희석주당이익(손실) (단위 : 원),6573,"(4,168)",(687)
