,tag,제 45 기,제 44 기,제 43 기
2,매출총이익,78358951756,52924784428,46711669053
5,영업이익,17050734417,2018548482,"(2,884,749,740)"
6,기타이익,22312197082,12526496582,12742486183
11,법인세비용차감전순이익(손실),14127082294,3014187876,311496438
13,계속영업이익(손실),11707604852,2392417371,"(2,665,891,114)"
14,당기순이익,11707604852,2392417371,"(2,665,891,114)"
15,당기순이익(손실)의 귀속,,,
24,지분법이익잉여금변동,195476946,"(101,707,872)",1509689544
27,총포괄이익,9850624496,10103469932,"(1,004,817,654)"
28,총포괄이익의 귀속,,,
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),947,234,(217)
