,tag,제 25 기,제 24 기,제 23 기
2,매출총이익,795068080625,231780084147,126943029780
4,영업이익,613226487106,85956918350,63644728710
10,법인세비용차감전순이익(손실),306616814981,"(171,540,107,753)",41954855420
12,계속영업당기순이익(손실),220591650311,"(256,771,276,280)",38937584904
14,당기순이익,220591650311,278561242483,55107797936
18,기타포괄손익-공정가치 측정 금융자산 평가이익,"(11,354,997,764)",5222257560,5805188337
23,당기순이익의 귀속,,,
25,계속영업이익,36063936456,"(294,993,311,094)",8443175060
26,중단영업이익,,535332518763,16170213032
28,계속영업이익,184527713855,38222034814,30494409844
35,주당순이익,,,
