,tag,제 32 기,제 31 기,제 30 기
2,매출총이익,15099019,10780900.0,5376731
4,영업이익(손실),8004710,4859760.0,"(76,894)"
10,법인세비용차감전순이익(손실),5908697,5982328.0,31744
12,계속영업연결당순이익(손실),3534747,5340748.0,"(234,975)"
13,중단영업이익(손실),431429,365178.0,126543
14,당기순이익,3966176,5705926.0,"(108,432)"
25,연결총포괄이익(손실),3376319,8690623.0,"(485,822)"
28,주당이익,,,
29,보통주기본주당이익 (단위 : 원),19547,37321.0,3544
30,보통주희석주당이익 (단위 : 원),19506,37245.0,3541
31,보통주기본주당계속영업이익(손실) (단위 : 원),16317,34297.0,2456
32,보통주희석주당계속영업이익(손실) (단위 : 원),16283,34227.0,2453
