,tag,제 63 기,제 62 기,제 61 기
2,매출총이익,329004928372,332835812735,424609022514
4,영업이익(손실),166687315258,186862116639,176349970997
10,법인세비용차감전순이익(손실),162131408382,156135144927,115234170531
12,계속영업당기순이익,115614460789,109220075290,80492183073
13,중단영업당기손이익,26515677762,27740399006,
14,당기순이익(손실),142130138551,136960474296,80492183073
24,당기순이익(손실)의 귀속,,,
26,계속영업당기순이익(손실),119001121310,110980896295,
27,중단영업당기순이익(손실),26534839074,27757279455,
29,계속영업당기순이익(손실),"(3,386,660,521)","(1,760,821,005)",
30,중단영업당기순이익(손실),"(19,161,312)","(16,880,449)",
34,주당이익,,,
35,계속영업 보통주 기본주당순이익(손실) (단위 : 원),4669,4363,3249
36,계속영업 구형우선주 기본주당순이익(손실) (단위 : 원),4719,4413,3249
37,중단영업 보통주 기본주당순이익(손실) (단위 : 원),1041,1091,
38,중단영업 구형우선주 기본주당순이익(손실) (단위 : 원),1041,1091,
