,tag,제 47 기,제 46 기,제 45 기
10,매출총이익,20455434580,26502415279,26864730676.0
12,영업이익(손실),4469401497,13084673583,13628328890.0
13,기타이익,733691674,1494680274,1302225915.0
17,지분법이익(손실),"(296,853,027)","(35,260,824)",5887130072.0
18,법인세비용차감전순이익(손실),7957841765,18462304617,23298584698.0
20,당기순이익(손실),5925977294,13927522298,18777147046.0
21,당기순이익(손실)의 귀속,,,
26,기타포괄손익측정금융자산 평가이익(손실),"(2,016,085,891)",4237572200,7779475956.0
27,보험수리적이익(손실),"(1,517,966,618)","(1,104,802,595)",1481365919.0
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),265,621,802.0
34,희석주당이익(손실) (단위 : 원),265,621,802.0
