,tag,제 17 기,제 16 기,제 15 기
2,매출총이익,136176657646,171387268696,147987755848
4,영업이익(손실),42121940314,101124410465,97574461877
8,기타이익,8991103027,8714423964,3485671504
10,순화폐성자산에 대한 이익(손실),15124044389,,
11,법인세비용차감전순이익(손실),1737792056,90736398479,57800990084
13,계속영업이익(손실),"(8,522,835,397)",65889863872,33598765925
14,중단영업이익(손실),"(1,307,347,164)","(1,161,209,797)",
15,당기순이익(손실),"(9,830,182,561)",64728654075,33598765925
16,당기순이익(손실)의 귀속,,,
17,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(981,558,711)",66200024273,30866649174
18,계속영업이익(손실),312584247,67349505851,30866649174
19,중단영업이익(손실),"(1,294,142,958)","(1,149,481,578)",
20,비지배지분에 귀속되는 당기순이익(손실),"(8,848,623,850)","(1,471,370,198)",2732116751
21,계속영업이익(손실),"(8,835,419,644)","(1,459,641,979)",2732116751
22,중단영업이익(손실),"(13,204,206)","(11,728,219)",
36,주당이익,,,
37,기본주당이익(손실) (단위 : 원),,,
38,계속영업기본주당이익(손실) (단위 : 원),8,1625,946
39,중단영업기본주당이익(손실) (단위 : 원),(31),(28),
40,희석주당이익(손실) (단위 : 원),,,
41,계속영업희석주당이익(손실) (단위 : 원),8,1625,946
42,중단영업희석주당이익(손실) (단위 : 원),(31),(28),
