,tag,제 8 기,제 7 기,제 6 기
2,매출총이익,36422365372,26190421432,25895981771
4,영업이익(손실),14277070571,8146424903,10102432737
5,기타이익,5788373617,3167993769,3095479819
7,지분법이익,17509019263,12277552577,12160927000
10,법인세비용차감전순이익(손실),34875099786,19711485596,24247507429
12,당기순이익(손실),33344309917,11955288419,17633689858
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),33608082822,12483240735,17722764605
15,비지배지분에 귀속되는 당기순이익(손실),"(263,772,905)","(527,952,316)","(89,074,747)"
19,종속기업 및 관계기업 이익잉여금 중 지분해당액(세후기타포괄손익),"(142,760,077)","(173,923,794)","(129,789,653)"
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),3810,1434,2063
