,tag,제 15 기,제 14 기,제 13 기
2,매출총이익,145559519873,137151070851,164987977825
4,영업이익,55370343076,45320054620,65016127328
11,법인세비용차감전순이익,55772698025,53635739725,55289420650
13,당기순이익(손실),46832993652,42391509833,37181637432
14,계속영업반기순이익,46832993652,41439789958,44197307469
24,당기순이익(손실)의 귀속,,,
26,계속영업이익,35040922338,16961122063,13688840009
29,계속영업이익,11792071314,24478667895,30508467460
34,주당이익,,,
36,계속영업기본주당이익(손실) (단위 : 원),714,351,311
37,중단영업기본주당이익(손실) (단위 : 원),0,20,(159)
39,계속영업희석주당이익(손실) (단위 : 원),708,347,309
40,중단영업희석주당이익(손실) (단위 : 원),0,19,(158)
