,tag,제 49 기,제 48 기,제 47 기
2,매출총이익,63302934886,61384729484,45935482265
4,영업이익(손실),3604505748,7598932267,"(3,058,288,427)"
9,지분법이익,3560272868,1086979978,4058218607
11,법인세비용차감전순이익(손실),"(12,610,658,612)","(14,145,321,929)","(6,308,365,656)"
13,당기순이익(손실),"(11,489,512,933)","(15,682,644,586)","(8,444,007,623)"
14,반기순이익(손실)의 귀속,,,
15,지배기업 소유주지분순이익(손실),"(14,062,366,279)","(16,083,449,767)","(3,101,705,834)"
16,비지배지분에 귀속되는 당기순이익(손실),2572853346,400805181,"(5,342,301,789)"
17,법인세비용차감후기타포괄이익,28898042023,1415587601,1487874210
26,총포괄이익(손실)의 귀속,,,
