,tag,제 17 기,제 16 기,제 15 기
6,영업이익(손실),"(50,375,099,038)","(27,706,660,419)","(29,761,761,146)"
13,지분법평가이익,52283900,120248565,379417680
14,지분법처분이익,0,909288725,1365448977
15,법인세비용차감전순이익(손실),"(47,722,617,786)","(20,523,029,676)","(8,826,761,782)"
17,당기순이익(손실),"(45,091,793,579)","(23,391,227,602)","(6,986,261,219)"
18,지배기업지분순이익(손실),"(45,091,793,579)","(23,391,227,602)","(6,986,261,219)"
19,비지배기업지분순이익(손실),0,0,0
28,지배기업지분포괄이익(손실),"(45,721,283,047)","(24,005,689,525)","(4,156,099,166)"
29,비지배기업지분포괄이익(손실),0,0,0
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),"(1,851)",(970),(307)
32,희석주당이익(손실) (단위 : 원),"(1,851)",(970),(307)
