,tag,제 51 기,제 50 기,제 49 기
2,Ⅲ.매출총이익,11458831510,11234252572,13376232079
4,Ⅴ.영업이익(손실),"(3,803,782,875)","(5,290,699,078)","(2,174,864,688)"
5,Ⅵ.기타이익,1857884685,1774129793,1761875080
10,XI.법인세비용차감전순이익(손실),"(7,479,698,717)","(5,934,355,768)","(3,956,597,678)"
12,XⅢ.당기순이익(손실),"(7,479,698,717)","(5,934,355,768)","(3,956,597,678)"
17,XVI.당기순이익(손실)의 귀속,,,
18,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(6,513,790,270)","(4,459,354,101)","(2,815,610,660)"
19,(2)비지배지분에 귀속되는 당기순이익(손실),"(965,908,447)","(1,475,001,667)","(1,140,987,018)"
23,XVIII.주당이익,,,
24,(1)기본주당이익(손실) (단위 : 원),(102),(70),(44)
25,(2)희석주당이익(손실) (단위 : 원),(102),(70),(44)
