,tag,제 54 기,제 53 기,제 52 기
1,관계기업투자주식등 이익,67320202824.0,92314909363,28252829503
11,매출총이익,108265706221.0,126245806307,40778137209
13,영업이익,80160431979.0,96828238680,9409005842
14,기타이익,14459298881.0,108176337645,4346019335
17,외화환산이익,249949834.0,214726962,101143616
18,유형자산처분이익,58862682.0,10083182,130006940
19,당기손익-공정가치측정 금융자산 처분이익,0.0,0,77177408
20,매각예정비유동자산처분이익,0.0,104022918072,0
21,파생상품거래이익,319122958.0,550519789,744501141
22,파생상품평가이익,0.0,0,16368676
24,잡이익,2503385663.0,2470880854,2523312973
38,외화환산이익,247325.0,21291677,45581
43,법인세비용차감전순이익(손실),88055476053.0,200831677345,8431161724
45,당기순이익(손실),73235786439.0,173751309228,13088888902
46,비지배지분순이익,118680203.0,1008995887,"(630,922,876)"
47,지배기업소유지분순이익,73117106236.0,172742313341,13719811778
52,공정가치측정 금융자산 평가이익,0.0,"(267,373,805)",165010962
56,비지배지분총포괄이익,181280877.0,977721916,"(608,883,579)"
57,지배기업소유주지분총포괄이익,86720556852.0,175280524221,15258612747
58,주당이익,,,
59,기본주당이익 (단위 : 원),7614.0,17743,1409
