,tag,제 46 기,제 45 기,제 44 기
2,매출총이익,43188887465,44116885889,"(140,301,187)"
5,영업이익(손실),4226983642,6673541769,"(22,410,093,338)"
11,법인세비용차감전순이익(손실),"(2,245,507,060)",3386916366,"(23,644,151,972)"
13,계속영업이익(손실),"(2,856,624,481)",6801891096,"(20,082,584,238)"
14,중단영업이익(손실),,3173325876,"(2,667,362,243)"
15,당기순이익(손실),"(2,856,624,481)",9975216972,"(22,749,946,481)"
24,당기순이익(손실)의 귀속,,,
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),(5),83,(371)
32,계속영업기본주당이익(손실) (단위 : 원),(5),36,(322)
33,중단영업기본주당이익(손실) (단위 : 원),,47,(49)
34,희석주당이익(손실) (단위 : 원),(5),83,(371)
35,계속영업희석주당이익(손실) (단위 : 원),(5),36,(322)
36,중단영업희석주당이익(손실) (단위 : 원),,47,(49)
