,tag,제 54 기,제 53 기,제 52 기
2,매출총이익,"(171,750,118,135)",227130258676.0,215443453136
4,영업이익(손실),"(214,640,345,650)",179414039346.0,170161246174
5,기타이익,3613586541,5344609486.0,2292051156
9,지분법이익,7062523398,14437308177.0,13442394432
10,법인세비용차감전순이익(손실),"(204,385,808,134)",198183234594.0,167737032602
12,당기순이익(손실),"(149,053,085,545)",149935944614.0,127243163832
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(149,053,085,545)",149935944614.0,127243163832
15,비지배지분에 귀속되는 당기순이익(손실),,,
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),"(24,134)",24277.0,20603
29,희석주당이익(손실) (단위 : 원),"(24,134)",24277.0,20603
