,tag,제 10 기,제 9 기,제 8 기
2,매출총이익,236020593055,236336698625,171802988581
4,영업이익(손실),117970811813,128646922022,75305385497
7,기타이익,3586146439,1577694203,3725675336
9,지분법투자이익(손실),"(1,378,771)",502475281,"(3,106,232)"
10,법인세비용차감전순이익(손실),82912383689,96815170270,34871627099
12,계속영업이익(손실),63904277998,80903939059,27800219830
13,중단영업이익(손실),,18312991688,"(2,718,576,658)"
14,당기순이익(손실),63904277998,99216930747,25081643172
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),63523852624,94664342494,23738134981
17,비지배지분에 귀속되는 당기순이익(손실),380425374,4552588253,1343508191
20,기타포괄손익-공정가치측정금융자산 평가이익,"(125,856,235)","(155,417,941)","(527,162,369)"
28,주당이익,,,
30,기본 및 희석주당순이익 (단위 : 원),1631,2431,6095
32,계속영업기본주당이익(손실) (단위 : 원),1631,1961,6793
34,중단영업기본주당이익(손실) (단위 : 원),,470,(698)
