,tag,제 37 기,제 36 기,제 35 기
2,매출총이익,72461768118,67126706377,46493055077
4,영업이익,46505927767,41155778151,23749717803
9,관계기업투자 관련 이익,3823427551,1974436151,1747880238
10,법인세비용차감전순이익(손실),52203504803,44296309775,27483273680
12,당기순이익,46246868355,32952260724,19972692133
16,지분법이익잉여금변동,"(22,422,542)",,"(139,384,492)"
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),40437991423,29834488216,16759150975
23,비지배지분에 귀속되는 당기순이익(손실),5808876932,3117772508,3213541158
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),2380,1755,986
29,희석주당이익(손실) (단위 : 원),2380,1755,986
