,tag,제 22 기,제 21 기,제 20 기
2,매출총이익,29054099250,15712501335,27717418524
4,영업이익(손실),11342142575,"(8,032,257,079)",2319414956
9,법인세비용차감전순이익(손실),15666817050,"(2,125,012,290)","(10,196,899,145)"
11,계속영업이익(손실),15097567665,"(4,810,505,185)",1103386004
12,중단영업이익(손실),"(953,630,721)","(3,017,932,355)",
13,당기순이익(손실),14143936944,"(7,828,437,540)",1103386004
21,유형자산재평가이익잉여금,21977272847,"(12,132,176,039)",41177115034
22,총포괄이익(손실),36904599015,"(19,958,653,772)",43904991828
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),14143936944,"(7,828,437,540)",1103386004
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),499,(276),39
29,계속영업기본주당이익(손실) (단위 : 원),532,(170),
30,중단영업기본주당이익(손실) (단위 : 원),(33),(106),
31,희석주당이익(손실) (단위 : 원),499,(276),39
32,계속영업희석주당이익(손실) (단위 : 원),532,(170),
33,중단영업희석주당이익(손실) (단위 : 원),(33),(106),
