,tag,제 50 기,제 49 기,제 48 기
2,매출총이익,240955711059,197495004701,148928913963
5,영업이익(손실),33368554911,21639200846,300342459
10,법인세비용차감전순이익(손실),25473676434,16253891316,"(9,659,394,797)"
12,당기순이익(손실),17561081263,10515902474,"(9,235,264,915)"
13,법인세비용차감후기타포괄이익(손실),"(2,873,887,247)",4630627965,"(1,522,288,329)"
16,기타포괄손익-공정가치 측정 금융자산 평가이익,"(92,820,000)",131040000,196560000
18,해외사업환산이익(손실),"(845,017,874)",5362021899,"(1,939,315,637)"
20,당기순이익(손실)의 귀속,,,
26,주당이익,,,
27,보통주 기본주당이익(손실) (단위 : 원),224,165,(103)
28,우선주 기본주당이익(손실) (단위 : 원),224,165,(103)
29,보통주 희석주당이익(손실) (단위 : 원),218,165,(103)
