,tag,제 46 기,제 45 기,제 44 기
2,매출총이익,48945592913,59382166604,58974199119
4,영업이익(손실),"(10,631,134,052)",2851793499,3007589451
5,기타이익,2783575282,3122455988,10195186608
11,법인세비용차감전순이익(손실),"(29,426,360,818)","(1,077,272,444)",10854355058
13,계속영업이익(손실),"(21,836,363,023)",25734823,
14,중단영업이익(손실),"(2,702,708,222)","(6,237,128,643)",
15,당기순이익(손실),"(24,539,071,245)","(6,211,393,820)",9385033043
16,당기순이익(손실)의 귀속,,,
17,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(24,539,071,245)","(6,211,393,820)",9385033043
18,비지배지분에 귀속되는 당기순이익(손실),,,
29,주당이익,,,
30,계속영업 기본 및 희석보통주당이익(손실) (단위 : 원),(670),1,276
31,계속영업 기본 및 희석우선주당이익(손실) (단위 : 원),,,281
32,중단영업 기본 및 희석보통주당이익(손실) (단위 : 원),(83),(191),
33,중단영업 기본 및 희석우선주당이익(손실) (단위 : 원),,,
