,tag,제 33 기,제 32 기,제 31 기
2,매출총이익,109584765109,142138557237,150290271105
6,영업이익(손실),33000195009,88372029876,157504827481
11,법인세비용차감전순이익(손실),36396108049,87454193664,228271635031
13,당기순이익(손실),13023596377,58643455893,155093196201
14,계속영업 당기순이익,13023596377,58643455893,147838545523
15,중단영업 당기순이익,,,7254650678
16,당기순이익의 귀속,,,
18,계속영업 당기순이익,"(6,086,492,402)",21816147633,107562959426
19,중단영업 당기순이익,,,5572364008
21,계속영업 당기순이익,19110088779,36827308260,40275586097
22,중단영업 당기순이익,,,1682286670
36,주당이익,,,
37,기본주당이익(손실) (단위 : 원),(329),1181,6123
38,계속영업 당기순이익 (단위 : 원),(329),1181,5821
39,중단영업 당기순이익 (단위 : 원),,,302
40,희석주당이익(손실) (단위 : 원),(329),1181,5650
41,계속영업 당기순이익 (단위 : 원),(329),1181,5348
42,중단영업 당기순이익 (단위 : 원),,,302
