,tag,제 27 기,제 26 기,제 25 기
2,매출총이익,416305809,1078436973,2754085341
4,영업이익(손실),"(52,579,212,448)","(48,518,323,592)","(55,078,578,435)"
9,계속법인세비용차감전이익(손실),"(43,007,161,843)","(67,715,160,717)","(68,107,974,789)"
11,계속영업당기순이익(손실),"(43,064,614,533)","(67,715,160,717)","(68,107,974,789)"
12,중단영업당기순이익(손실),,15066782674,"(17,476,163,234)"
13,당기순이익(손실),"(43,064,614,533)","(52,648,378,043)","(85,584,138,023)"
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(43,538,298,147)","(50,937,941,873)","(82,856,513,815)"
21,비지배지분에 귀속되는 당기순이익(손실),473683614,"(1,710,436,170)","(2,727,624,208)"
25,주당이익(손실),,,
26,계속영업기본주당순이익(손실) (단위 : 원),"(1,154)","(1,775)","(2,330)"
27,중단영업기본주당이익(손실) (단위 : 원),,423,(482)
28,계속영업희석주당순이익(손실) (단위 : 원),"(1,154)","(1,775)","(2,330)"
29,중단영업희석주당이익(손실) (단위 : 원),,423,(482)
