,tag,제 52 기,제 51 기,제 50 기
10,매출총이익,71580699322,"(198,762,839)","(23,153,349,543)"
13,영업이익(손실),10412544286,"(55,245,896,594)","(86,150,819,625)"
18,법인세비용차감전순이익(손실),30133291670,"(65,884,916,614)","(175,415,815,614)"
20,당기순이익(손실),15811360776,"(78,564,040,253)","(166,876,406,727)"
23,유형자산재평가이익,85173514256,107790829529,2247276597
29,당기총포괄이익(손실),121830634743,53800847943,"(165,921,673,322)"
30,당기순이익(손실)의 귀속,,,
33,당기총포괄이익(손실)의 귀속,,,
36,주당이익,,,
37,기본주당이익(손실) (단위 : 원),296,(614),"(1,383)"
38,희석주당이익(손실) (단위 : 원),235,(614),"(1,383)"
