,tag,제 53 기,제 52 기,제 51 기
2,매출총이익,28371120343,23368672585,23582548053
4,영업이익(손실),8574416656,6867678554,5152838429
5,기타이익,940553155,2393859324,2661634398
10,법인세비용차감전순이익(손실),1199013132,9196313176,4276439730
12,계속영업이익(손실),1523762620,6973644193,2906036465
13,중단영업이익(손실),54026542,493188376,"(134,803,636)"
14,당기순이익(손실),1577789162,7466832569,2771232829
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),1498833784,7420973021,2733477510
19,비지배지분에 귀속되는 당기순이익(손실),78955378,45859548,37755319
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),,,
33,계속영업기본주당이익(손실) (단위 : 원),134,624,252
34,중단영업기본주당이익(손실) (단위 : 원),5,44,(12)
