,tag,제 56 기,제 55 기,제 54 기
2,매출총이익,296951367221,298385421002,322609119050
5,영업이익,38440307559,39307029722,54315676779
12,법인세비용차감전순이익(손실),39811042495,20856601426,34810384427
14,계속영업이익(손실),23752044518,11184510484,25683923041
15,중단영업이익(손실),,,14655700132
16,당기순이익(손실),23752044518,11184510484,40339623173
23,총포괄이익,33862415789,11063775878,38283832251
24,당기순이익(손실)의 귀속,,,
26,계속영업이익,8364417212,4406514219,13291346441
27,중단영업이익,,,9649782377
29,계속영업이익,15387627306,6777996265,12392576600
30,중단영업이익,,,5005917755
34,주당이익,,,
35,기본주당이익(손실) (단위 : 원),559,294,1527
36,계속영업기본주당이익(손실) (단위 : 원),559,294,885
37,중단영업기본주당이익(손실) (단위 : 원),,,642
38,우선주 기본주당이익(손실) (단위 : 원),564,299,1539
39,계속영업희석주당이익(손실) (단위 : 원),564,299,894
40,중단영업희석주당이익(손실) (단위 : 원),,,645
