,tag,제 47 기,제 46 기,제 45 기
2,매출총이익,141118577686,121642526969,115073841280
4,영업이익(손실),32074360267,"(2,733,378,251)","(6,166,002,831)"
5,기타이익,38039144514,26375659264,25817409313
10,법인세비용차감전순이익(손실),20858442997,"(7,027,050,985)","(20,106,188,926)"
12,계속영업이익(손실),8700664112,"(6,043,992,231)","(21,850,776,814)"
13,중단영업이익(손실),"(8,504,675,169)","(4,727,848,750)",0
14,당기순이익(손실),195988943,"(10,771,840,981)","(21,850,776,814)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),1719106339,"(8,528,142,152)","(17,837,382,895)"
17,비지배지분에 귀속되는 당기순이익(손실),"(1,523,117,396)","(2,243,698,829)","(4,013,393,919)"
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),64,(316),(757)
31,희석주당이익(손실) (단위 : 원),64,(316),(757)
