,tag,제 17 기,제 16 기,제 15 기
2,매출총이익,16456926257,5224973860,11320930733
5,영업이익(손실),1818195585,"(9,014,252,606)","(5,963,074,656)"
6,기타이익,7660867488,20600307926,5111985986
10,지분법이익,,,
12,법인세비용차감전순이익(손실),"(92,761,245,972)","(4,197,374,292)","(31,114,415,123)"
14,당기순이익(손실),"(86,375,470,931)","(2,443,721,858)","(26,561,917,340)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(86,362,892,753)","(2,443,721,858)","(26,561,917,340)"
17,비지배지분에 귀속되는 당기순이익(손실),"(12,578,178)",,
18,주당이익,,,
19,기본주당이익(손실) (단위 : 원),(498),(17),(428)
20,희석주당이익(손실) (단위 : 원),(498),(35),(428)
