,tag,제 74 기,제 73 기,제 72 기
2,매출총이익,10122769476,10306868054,7509788577
4,영업이익(손실),"(884,105,121)","(4,965,189,508)","(3,486,085,832)"
5,기타이익,807978514,79900513552,407016886
10,법인세비용차감전순이익(손실),"(924,144,005)",74125387573,"(6,334,322,745)"
12,당기순이익(손실),"(268,943,665)",59173837049,"(3,668,520,953)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),52917972,47088403455,"(2,661,579,645)"
15,비지배지분에 귀속되는 당기순이익(손실),"(321,861,637)",12085433594,"(1,006,941,308)"
16,주당이익,,,
17,기본주당이익(손실) (단위 : 원),19,16817,(951)
