,tag,제 53 기,제 52 기,제 51 기
2,매출총이익,21301837861,19635860064,11876848176
4,영업이익,5800643290,6227066287,"(2,093,027,593)"
5,금융이익 (주26),1675114871,1065277540,1013117904
7,지분법이익(손실) (주12),1282115931,866773997,865384128
8,기타영업외이익 (주27),3820607334,2646671732,2838317936
10,법인세비용차감전순이익(손실),8642567888,8486199705,"(1,511,683,666)"
11,법인세비용(이익) (주28),2576576238,1135631889,1840116277
12,당기순이익(손실) (주4),6065991650,7350567816,"(3,351,799,943)"
22,당기총포괄이익,5721412836,8662201683,"(2,921,409,378)"
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),6182158046,7462791024,"(3,229,176,562)"
25,비지배지분에 귀속되는 당기순이익(손실),"(116,166,396)","(112,223,208)","(122,623,381)"
26,당기 총 포괄이익(손실)의 귀속,,,
31,희석주당이익(손실) (단위 : 원) (주30),1328,1604,(701)
