,tag,제 40 기,제 39 기,제 38 기
13,매출총이익,2896024060325,1661748197166,1320223030307
15,영업이익,2463421952045,1239699333407,898855103216
18,기타이익(손실),"(187,611,654,353)",548718600472,"(448,165,029,057)"
21,관계기업과 공동기업 관련 이익,353965097977,180335056639,34102429682
22,법인세비용차감전순이익(손실),1945247668119,1367333940690,"(268,897,970,731)"
24,당기순이익(손실),1497008012582,964522139121,"(160,683,052,530)"
29,기타포괄손익-공정가치측정지분상품의세후재측정이익(손실),"(5,628,877,555)",6196509786,"(47,060,304,906)"
42,당기순이익(손실)의 귀속,,,
43,지배기업의 소유주에게 귀속되는 당기순이익(손실),1493102876408,950756750132,"(172,060,468,459)"
44,비지배지분에 귀속되는 당기순이익(손실),3905136174,13765388989,11377415929
48,주당이익(손실),,,
49,기본주당이익(손실) (단위 : 원),17317,11078,"(1,989)"
50,계속영업기본주당이익(손실) (단위 : 원),17317,11078,"(1,989)"
51,희석주당이익(손실) (단위 : 원),16174,10973,"(1,989)"
52,계속영업희석주당이익(손실) (단위 : 원),16174,10973,"(1,989)"
