,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,덕성,주당액면가액(원),500,500,500,
1,덕성,(연결)당기순이익(백만원),"3,622",185,"-2,022",
2,덕성,(별도)당기순이익(백만원),"3,056","-1,943","-2,022",
3,덕성,(연결)주당순이익(원),232,10,-131,
4,덕성,현금배당금총액(백만원),704,317,317,
5,덕성,주식배당금총액(백만원),-,-,-,
6,덕성,(연결)현금배당성향(%),23.00,-16.30,-15.70,
7,덕성,현금배당수익률(%),0.60,0.70,0.60,보통주
8,덕성,현금배당수익률(%),0.30,0.70,0.60,우선주
9,덕성,주식배당수익률(%),-,-,-,보통주
10,덕성,주식배당수익률(%),-,-,-,우선주
11,덕성,주당 현금배당금(원),45,20,20,보통주
12,덕성,주당 현금배당금(원),50,25,25,우선주
13,덕성,주당 주식배당(주),-,-,-,보통주
14,덕성,주당 주식배당(주),-,-,-,우선주
