,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,알루코,주당액면가액(원),500,500,500,
1,알루코,(연결)당기순이익(백만원),"-31,941","-6,794","3,266",
2,알루코,(별도)당기순이익(백만원),"-26,224","-19,721","14,144",
3,알루코,(연결)주당순이익(원),-189,-98,26,
4,알루코,현금배당금총액(백만원),-,-,"1,864",
5,알루코,주식배당금총액(백만원),-,-,-,
6,알루코,(연결)현금배당성향(%),-,-,57.07,
7,알루코,현금배당수익률(%),-,-,0.90,보통주
8,알루코,현금배당수익률(%),-,-,-,우선주
9,알루코,주식배당수익률(%),-,-,-,보통주
10,알루코,주식배당수익률(%),-,-,-,우선주
11,알루코,주당 현금배당금(원),-,-,25,보통주
12,알루코,주당 현금배당금(원),-,-,30,우선주
13,알루코,주당 주식배당(주),-,-,-,보통주
14,알루코,주당 주식배당(주),-,-,-,우선주
