,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대림통상,주당액면가액(원),"1,000","1,000","1,000",
1,대림통상,(연결)당기순이익(백만원),"-12,697","-11,646","-1,128",
2,대림통상,(별도)당기순이익(백만원),"-16,595","-12,492","-1,526",
3,대림통상,(연결)주당순이익(원),-838,-765,-74,
4,대림통상,현금배당금총액(백만원),-,"2,132","2,284",
5,대림통상,주식배당금총액(백만원),-,-,-,
6,대림통상,(연결)현금배당성향(%),-,-18.30,-202.50,
7,대림통상,현금배당수익률(%),-,3.47,3.56,보통주
8,대림통상,현금배당수익률(%),-,-,-,우선주
9,대림통상,주식배당수익률(%),-,-,-,보통주
10,대림통상,주식배당수익률(%),-,-,-,우선주
11,대림통상,주당 현금배당금(원),-,140,150,보통주
12,대림통상,주당 현금배당금(원),-,-,-,우선주
13,대림통상,주당 주식배당(주),-,-,-,보통주
14,대림통상,주당 주식배당(주),-,-,-,우선주
