,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,포스코엠텍,주당액면가액(원),500,500,500,
1,포스코엠텍,(연결)당기순이익(백만원),"9,410","10,577","14,101",
2,포스코엠텍,(별도)당기순이익(백만원),-,-,-,
3,포스코엠텍,(연결)주당순이익(원),226,254,339,
4,포스코엠텍,현금배당금총액(백만원),"3,331","3,331","3,331",
5,포스코엠텍,주식배당금총액(백만원),-,-,-,
6,포스코엠텍,(연결)현금배당성향(%),35.40,31.50,23.60,
7,포스코엠텍,현금배당수익률(%),1.80,1.70,1.30,보통주
8,포스코엠텍,현금배당수익률(%),-,-,-,우선주
9,포스코엠텍,주식배당수익률(%),-,-,-,보통주
10,포스코엠텍,주식배당수익률(%),-,-,-,우선주
11,포스코엠텍,주당 현금배당금(원),80,80,80,보통주
12,포스코엠텍,주당 현금배당금(원),-,-,-,우선주
13,포스코엠텍,주당 주식배당(주),-,-,-,보통주
14,포스코엠텍,주당 주식배당(주),-,-,-,우선주
