,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대상홀딩스,주당액면가액(원),"1,000","1,000","1,000",
1,대상홀딩스,(연결)당기순이익(백만원),"87,608","72,251","23,456",
2,대상홀딩스,(별도)당기순이익(백만원),"2,398","1,340","12,137",
3,대상홀딩스,(연결)주당순이익(원),"2,360","2,066",632,
4,대상홀딩스,현금배당금총액(백만원),"8,177","7,434","7,063",
5,대상홀딩스,주식배당금총액(백만원),-,-,-,
6,대상홀딩스,(연결)현금배당성향(%),9.30,10.30,30.10,
7,대상홀딩스,현금배당수익률(%),2.10,2.90,2.40,보통주
8,대상홀딩스,현금배당수익률(%),2.80,3.40,3.50,우선주
9,대상홀딩스,주식배당수익률(%),-,-,-,보통주
10,대상홀딩스,주식배당수익률(%),-,-,-,우선주
11,대상홀딩스,주당 현금배당금(원),220,200,190,보통주
12,대상홀딩스,주당 현금배당금(원),230,210,200,우선주
13,대상홀딩스,주당 주식배당(주),-,-,-,보통주
14,대상홀딩스,주당 주식배당(주),-,-,-,우선주
