,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,케이씨,주당액면가액(원),500,500,500,
1,케이씨,(연결)당기순이익(백만원),"47,906","48,677","196,476",
2,케이씨,(별도)당기순이익(백만원),"31,023","43,561","195,937",
3,케이씨,(연결)주당순이익(원),"3,851","3,912","15,789",
4,케이씨,현금배당금총액(백만원),"3,731","3,111","2,738",
5,케이씨,주식배당금총액(백만원),-,-,-,
6,케이씨,(연결)현금배당성향(%),7.80,6.40,1.40,
7,케이씨,현금배당수익률(%),1.10,1.60,1.90,보통주
8,케이씨,현금배당수익률(%),-,-,-,우선주
9,케이씨,주식배당수익률(%),-,-,-,보통주
10,케이씨,주식배당수익률(%),-,-,-,우선주
11,케이씨,주당 현금배당금(원),300,250,220,보통주
12,케이씨,주당 현금배당금(원),-,-,-,우선주
13,케이씨,주당 주식배당(주),-,-,-,보통주
14,케이씨,주당 주식배당(주),-,-,-,우선주
