,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동원수산,주당액면가액(원),"5,000","5,000","5,000",
1,동원수산,(연결)당기순이익(백만원),"-3,352","5,812","1,372",
2,동원수산,(별도)당기순이익(백만원),"-3,229","6,128","1,940",
3,동원수산,(연결)주당순이익(원),-694,"1,304",384,
4,동원수산,현금배당금총액(백만원),-,-,-,
5,동원수산,주식배당금총액(백만원),-,-,-,
6,동원수산,(연결)현금배당성향(%),-,-,-,
7,동원수산,현금배당수익률(%),-,-,-,보통주
8,동원수산,현금배당수익률(%),-,-,-,
9,동원수산,주식배당수익률(%),-,-,-,보통주
10,동원수산,주식배당수익률(%),-,-,-,
11,동원수산,주당 현금배당금(원),-,-,-,보통주
12,동원수산,주당 현금배당금(원),-,-,-,
13,동원수산,주당 주식배당(주),-,-,-,보통주
14,동원수산,주당 주식배당(주),-,-,-,
