,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,아남전자,주당액면가액(원),500,500,500,
1,아남전자,(연결)당기순이익(백만원),"5,321",439,"-13,944",
2,아남전자,(별도)당기순이익(백만원),"6,899","2,006","-13,615",
3,아남전자,(연결)주당순이익(원),71,5,-181,
4,아남전자,현금배당금총액(백만원),-,-,-,
5,아남전자,주식배당금총액(백만원),-,-,-,
6,아남전자,(연결)현금배당성향(%),-,-,-,
7,아남전자,현금배당수익률(%),-,-,-,보통주
8,아남전자,현금배당수익률(%),-,-,-,우선주
9,아남전자,주식배당수익률(%),-,-,-,보통주
10,아남전자,주식배당수익률(%),-,-,-,우선주
11,아남전자,주당 현금배당금(원),-,-,-,보통주
12,아남전자,주당 현금배당금(원),-,-,-,우선주
13,아남전자,주당 주식배당(주),-,-,-,보통주
14,아남전자,주당 주식배당(주),-,-,-,우선주
